ipd_mean	pw_mean
0.47767441860459514	0.09240310077522325
0.48776556776547897	0.11794871794875278
0.9934782608691941	0.11739130434783807
0.23919191919182015	0.11919191919193645
0.9212121212116183	0.13000000000001594
0.5009961685829528	0.11249042145595171
0.6536296296293167	0.18044444444442667
0.15625000000002606	0.16333333333339167
0.5425925925926719	0.6881481481480825
0.5578947368416126	0.1475087719298484
0.23902777777771764	0.3552777777778083
2.054158075601563	0.20989690721648133
0.9414736842104655	0.12392982456143577
1.3030824372761622	0.1296057347670484
0.4581443298968979	0.13237113402061443
0.569387755102155	0.09319727891156024
0.34326241134756597	0.16624113475179148
0.28771241830080196	0.1593464052287656
0.13333333333330122	0.07277108433735181
0.5653932584271046	0.09842696629214825
0.36384615384612196	0.10884615384616639
0.3505723905724787	0.09818181818183438
0.38801346801343434	0.13602693602695556
0.3736111111111719	0.12736111111107712
0.28893333333331106	0.168133333333368
0.34721088435365083	0.20299319727896928
0.08181229773459515	0.2164401294498543
0.1950183150183384	0.1616117216117714
0.23263492063493413	0.3580952380952704
0.11821428571425178	0.31285714285719635
0.27445544554455237	0.11590759075909313
0.18165016501650982	0.15683168316835544
0.2773049645390605	0.10652482269508938
0.2983164983166141	0.22154882154883726
0.7210561056107286	0.1370297029703129
0.5061333333332488	0.16333333333332203
0.11144654088054717	0.16603773584905748
0.13100917431196696	0.17553516819570825
0.08216216216217019	0.18786786786789536
0.2543689320388698	0.08686084142398834
0.41550387596906013	0.7249612403101404
0.12548286604358502	0.1242367601246373
0.25799999999998396	0.09146666666667101
0.8362762762761103	0.21489489489493055
0.47725490196069126	0.12614379084970198
0.688543689320528	0.1738511326860922
0.33248484848478277	0.13563636363639456
0.1780246913581001	0.22925925925924895
0.18717948717948263	0.16038461538462984
0.666898550724358	0.10631884057972173
0.426346666666735	0.2911999999998774
0.32444444444455905	0.10082539682541714
0.6693093093092324	0.16648648648648287
1.3649122807021972	0.11733333333333369
0.5515789473684249	0.10021052631578738
1.3982554517130996	0.20897196261685133
0.26013333333332883	0.12360000000006294
0.6730718954247837	0.1113725490196137
0.5812173913043184	0.14678260869568607
0.16240240240245046	0.13153153153154865
0.7103401360541697	0.09795918367351841
0.6679012345680095	0.09901234567903335
0.6019393939392446	0.11587878787879548
0.10666666666667474	0.1394392523364542
0.16280701754392526	0.17824561403509895
0.1335735735735234	0.21021021021018263
0.4925714285711343	0.13815873015877528
0.11525641025643943	0.1255128205128
0.15884615384611636	0.13358974358973272
0.11803921568627355	0.07986928104575296
0.28892857142855444	0.2491666666666232
0.26283950617276386	0.14074074074078885
0.30731391585765233	0.08012944983817576
0.7045045045046234	0.20540540540537208
1.2719576719573538	0.08783068783070311
0.19749174917500875	0.10429042904290492
0.5207619047617708	0.13117460317459145
0.2545565749235476	0.19045871559635238
0.8679611650484622	0.10097087378639807
0.40482539682548474	0.11174603174602388
0.5941818181818427	0.12375757575760818
0.5367948717944733	0.11948717948723367
0.1794968553459707	0.11396226415095752
0.67959999999956	0.09293333333333903
0.4188888888888814	0.1609876543210148
0.4300653594768244	0.12823529411764711
0.4101333333333208	0.14146666666667307
0.22818713450296654	0.1536842105263043
0.2913333333333149	0.10613333333337202
0.29321212121214	0.3232727272728118
0.17805309734510705	0.32684365781709285
0.0707407407407565	0.1306172839506408
0.2039298245614842	0.08687719298242738
0.5381587301586951	0.20533333333331907
0.33451327433628497	0.1615339233038203
0.2772881355932041	0.22090395480224487
0.29620915032693323	0.09450980392158038
0.4150617283950085	0.12827160493827694
0.8436363636364793	0.12981818181819543
0.18461538461542018	0.15512820512819803
0.39659863945582946	0.12557823129251838
0.4888473520248636	0.12735202492213926
0.3059393939393964	0.12109090909088
0.1944047619047517	0.2004761904761946
1.1037623762379902	0.10561056105609505
0.44824242424240707	0.11212121212120646
0.240000000000011	0.15376146788996048
0.7060000000003508	0.09973333333333001
1.207873015873701	0.1040000000000353
0.6867278287461211	0.10703363914373946
0.4425641025641808	0.13730769230767595
0.5935897435897999	0.15448717948717874
0.4321712538226925	0.232660550458743
0.5630581039752356	0.1555963302752421
0.12528528528527927	0.13189189189190903
0.341406727828619	0.1672171253822514
0.14679738562088232	0.11333333333334314
0.13732087227416825	0.12174454828661871
1.0266666666663662	0.0866666666666685
0.2518400000000551	0.1412266666666783
0.48919093851134254	0.07831715210358837
0.7973088685018717	0.09712538226302204
0.9688073394492323	0.12844036697253036
0.5817182130583359	0.13676975945019373
0.47404761904766696	0.14261904761907054
0.19049275362321821	0.19559420289855564
0.28226415094344426	0.1522012578616236
0.33296636085632103	0.2714373088685107
0.1838840579710208	0.16997101449277302
0.37269841269846	0.09257142857145337
0.7511926605506599	0.160856269113155
0.6823728813560025	0.116836158192128
0.4248275862068585	0.13413793103447844
0.36293577981655956	0.17370030581040638
0.11559748427673394	0.17522012578617832
0.34111111111118786	0.12172839506175555
0.37333333333311536	0.29777777777792586
0.2605825242717495	0.09708737864079903
0.718947368421412	0.1611695906432788
2.043547400611792	0.09198776758409083
0.8071428571432617	0.10535714285713838
0.9539080459764391	0.09873563218389916
0.5637237237235758	0.11591591591594322
0.6514782608694522	0.11513043478261746
0.2077310924368697	0.15204481792716387
0.27299999999997404	0.11300000000000912
0.20457711442791704	0.5990049751242478
0.25977011494248853	0.31919540229873605
0.28938271604938887	0.09469135802468981
0.39702479338851565	0.1614325068870504
0.3346556473828138	0.12561983471078675
0.5348031496062171	0.16608923884516066
0.5338842975207462	0.09685950413223962
0.39141242937852627	0.12553672316385342
0.38344827586243113	0.11321839080462068
0.30745762711858204	0.39774011299433887
0.5025287356321532	0.17540229885059738
0.1816374269005937	0.15543859649122896
0.18609195402299736	0.12080459770118102
0.3587134502924201	0.09017543859651583
0.7697849462367493	0.10408602150539918
0.32830409356726126	0.17543859649121743
0.5328735632180404	0.1211494252873604
0.47918128654966247	0.10222222222221668
0.4858402203855916	0.14876033057850074
0.3344927536231321	0.10005797101453127
0.1690710382514377	0.2249180327868713
0.6484210526312975	0.06935672514620704
0.4370247933884544	0.09663911845731984
0.9260919540227854	0.10643678160921383
0.21956386292836072	0.13071651090344769
0.7621238938050997	0.1424188790560239
0.3604719764012442	0.11646017699114515
0.37824561403512713	0.1278362573099579
0.23020648967557164	0.12011799410031503
0.34584070796455485	0.1467846607669734
0.888494623655657	0.13677419354839748
0.36693333333334144	0.15797333333332877
0.7236856368566914	0.10406504065040818
0.28505050505051965	0.2046464646464627
0.6944173441733462	0.1255284552845528
0.6033333333336278	0.17898989898990988
2.605730994152266	0.08128654970763069
0.4333333333332639	0.12395833333333119
0.4101960784312522	0.0691316526610765
0.4919125683063228	0.12546448087434756
0.3282133333333384	0.09088000000001602
0.141530054644845	0.1431693989071008
0.4871038251363826	0.08797814207650086
0.6436458333333479	0.10760416666669217
0.9223529411766729	0.11182072829134287
0.5407407407406961	0.11502645502645713
0.4299733333333239	0.14432000000000633
0.17688249400480335	0.21592326139088258
0.10380952380956426	0.21417989417989433
0.3553216374271954	0.11181286549706848
0.4104065040650706	0.32737127371273145
0.3891094147582991	0.1491094147582847
0.3359788359787585	0.16603174603175314
0.12264631043258319	0.21740458015264472
0.2545355191258113	0.09191256830602215
0.39015384615388443	0.18358974358971533
0.30139784946233267	0.16989247311832892
0.2821680216802357	0.11826558265583662
0.8303225806453355	0.10935483870969519
0.3071874999999219	0.176041666666685
0.21370892018773646	0.13305164319249563
0.39548209366385856	0.09553719008266857
0.35395833333333976	0.11312499999995236
0.4744542772859415	0.1103244837758177
0.3620143884891748	0.08796163069544674
0.5778765432098882	0.1576296296296014
1.6258333333332888	0.09875000000002267
0.7962162162164919	0.18207207207208564
1.5463247863248404	0.09059829059828123
0.44791327913273227	0.09972899729000487
1.1630687830687543	0.10063492063494368
0.8534426229506503	0.11803278688525497
0.4807977207977743	0.11019943019946067
0.4786666666669549	0.15774358974356303
0.3810256410258799	0.09774358974361308
0.4921025641028781	0.31528205128209214
0.643225806451621	0.2395698924731386
0.7897018970194872	0.26742547425470076
0.7249872773539442	0.2757251908396776
0.12010101010098934	0.2794949494948687
0.3125814536341051	0.21874686716792166
0.586561679790307	0.1387926509186385
0.31079365079371335	0.10539682539682381
0.3749640287769934	0.2370263788968265
1.0234173669464923	0.08694677871149077
0.6943169398906278	0.10480874316940735
1.1771428571429101	0.1593277310924638
0.527111111111477	0.11555555555557268
0.5997831978319311	0.09474254742550244
0.4022580645160845	0.07440860215053874
0.38215538847103375	0.20210526315789903
0.9783838383838525	0.2458585858585605
0.3211827956989691	0.09698924731185646
0.19671361502350482	0.19408450704226038
0.7171428571428815	0.09037037037037698
0.32640419947505667	0.16304461942258802
0.7109414758269805	0.11888040712472135
0.3324216524216	0.07042735042736498
0.7195928753178166	0.1418829516539572
0.5239784946237288	0.08795698924732825
0.5485294117643837	0.14294117647060509
1.0264533333334263	0.09802666666670408
0.42719160104996673	0.11527559055119839
0.7769791666668333	0.10177083333334219
0.5453243847876634	0.21038031319909917
0.9004678362572863	0.08795321637428948
0.5622598870054432	0.17355932203389488
0.30522522522524226	0.1359759759759847
0.44774193548356034	0.11440860215055165
0.35628415300531635	0.1084153005464484
0.3379527559055706	0.16860892388450854
0.6262330623305603	0.14081300813009592
0.37344632768361535	0.10802259887007877
0.4623958333330209	0.18854166666672406
0.21597701149425752	0.10655172413792409
0.2342222222221942	0.15188888888886662
0.3956695156694864	0.11555555555558283
0.3382010582010442	0.09312169312169606
0.45105691056925756	0.11501355013550324
0.522559999999988	0.12191999999997366
0.4193483709274419	0.13022556390978796
0.3957142857145091	0.1910476190475828
0.46724637681093817	0.13205797101449393
0.21919191919187112	0.13262626262624086
0.3463703703706981	0.19585185185185616
0.2903466666667169	0.0992000000000264
0.962020202019936	0.1795959595959545
0.6654838709676069	0.12204301075272257
0.32973544973537067	0.08677248677249684
1.249385964912359	0.14982456140354922
0.681322314049748	0.08705234159781908
1.9333333333333829	0.10427860696515673
1.5023306233067353	0.11425474254744307
0.2367883211678241	0.1907542579075262
0.6604040404040877	0.11050505050504017
0.27176151761522177	0.08466124661247482
0.4758469945352279	0.2871038251366737
0.13826771653545508	0.15370078740157944
0.30306010928963845	0.10360655737705576
0.4362626262626243	0.10282828282829769
0.5566666666669139	0.11052083333334844
0.7375802469139344	0.1702716049382688
1.375067750677892	0.0994037940379675
0.5103125000000146	0.12031250000002734
0.5604102564102255	0.1280000000000246
0.4749866666667824	0.14858666666664472
0.4839466666665936	0.15114666666664156
0.33843750000006556	0.14739583333334064
0.15763440860215225	0.24612903225807095
0.3167251461988094	0.1401169590643526
0.49394871794849915	0.20984615384615365
0.28833333333333583	0.15614583333335466
0.38340966921119735	0.11877862595419082
0.2922916666665758	0.2154166666667077
0.36011111111114597	0.10422222222224167
0.3758730158730119	0.13492063492065792
0.44225806451616856	0.12494623655918148
0.38480620155052075	0.11565891472867675
0.22000000000006356	0.20077294685993463
0.18558265582656897	0.11783197831981956
0.31313725490204697	0.09068627450983675
0.2252380952380878	0.24552380952381628
0.30544529262094183	0.08753180661577098
1.3563532763532273	0.08615384615385815
0.6398941798941853	0.08571428571431029
0.6183333333333292	0.09764705882356324
0.7582291666663727	0.10875000000001328
0.3296078431372888	0.1835294117647028
1.0339018087854421	0.09426356589147833
0.48050505050516434	0.1334343434343492
0.2666666666667122	0.17557177615572617
0.4566666666664313	0.10311827956993794
1.06645502645507	0.12063492063493654
0.6119466666667224	0.09354666666668321
0.4093548387097613	0.12053763440860321
0.5580645161291298	0.14075268817205408
0.4268671679198564	0.14686716791982318
0.21790209790213763	0.22125874125877829
0.25385416666666083	0.14645833333337027
0.1509452736318462	0.2558208955223902
0.185771144278582	0.23154228855725673
0.22491484184920635	0.14024330900244145
0.7900775193797106	0.10573643410853406
0.6640624999999869	0.09572916666668285
1.1513333333334377	0.10590476190478286
0.3565686274509227	0.1282352941176794
0.2647747747747358	0.20054054054054385
0.28384000000002796	0.14144000000008472
0.3751378446115976	0.12481203007520598
0.15754601226996431	0.4887525562372805
0.11152454780368441	0.07855297157623567
0.6123671497581559	0.10743961352658041
0.9720971302432306	0.10843267108169731
0.2317730496453835	0.15054373522459222
1.599598997493982	0.09182957393485265
0.7378403755870216	0.11352112676058665
0.7011594202899023	0.11913043478263985
0.5988288288288115	0.14045045045044993
0.5209803921568729	0.14656862745101684
0.36969696969706	0.1300699300699307
0.1459649122807036	0.22696741854635477
0.21947990543733747	0.23035460992909135
0.16901408450701755	0.27399061032861255
0.35902439024381055	0.18352303523040392
0.3439436619717702	0.11042253521126834
0.504577114427733	0.13283582089552384
0.32119402985080375	0.12179104477611416
0.34532374100720065	0.11606714628300434
0.202913907284839	0.1661810154525529
0.17673202614374964	0.23381263616552733
0.13450666666664712	0.15445333333335518
0.26419047619044045	0.22457142857139845
0.25676190476187905	0.20180952380953984
0.12077858880773788	0.13498783454993066
0.08871111111113729	0.12248888888889985
0.3321212121213165	0.08424242424242272
0.5025790754261158	0.1627250608273167
0.44907029478462857	0.13179138321999176
0.16761904761907812	0.31105590062111793
0.13323809523810923	0.12885714285713706
0.12112676056342038	0.0985915492957824
0.6327186761225732	0.1344680851064064
0.1664459161148217	0.22949227373067474
0.27011990407670633	0.12393285371701725
0.30832183908045374	0.11659770114944136
0.33843137254910355	0.08588235294116987
0.3733333333333413	0.08441102756893087
0.47485838779953604	0.1372549019608019
0.4334177215190185	0.12151898734177392
0.33203007518786076	0.17734335839599777
0.25247002398075546	0.1508872901678762
0.2398135198135181	0.2355244755244763
0.16761904761903937	0.25233560090705426
0.3109803921571088	0.090098039215689
0.5468432671081089	0.1101103752759662
0.31041666666692486	0.14391666666666744
0.40345323741013234	0.1147242206235201
0.7403174603173869	0.0765532879818789
0.697971014492637	0.11227053140097899
0.5792488262911712	0.0941784037558824
0.8477625570778966	0.12045662100454926
0.4638848920863762	0.11462829736212807
0.44519015659956046	0.12814317673380998
0.1796078431373038	0.19982570806100391
0.3040987654321354	0.12888888888885922
0.28916099773234066	0.12870748299318163
0.381759259259324	0.13453703703705344
0.12463356973996233	0.1478014184396771
0.3321025641025867	0.11866666666667618
0.499913419913474	0.13913419913420513
0.20584946236562887	0.1914838709677114
0.2715061728394687	0.09234567901235409
0.3904225352112682	0.15061032863849425
0.5806572769953827	0.13953051643191472
0.3405405405406289	0.10504504504507965
0.7072972972972547	0.16945945945945534
0.4872727272727918	0.1004195804195741
0.742285714285683	0.09723809523809497
1.102641509433954	0.10037735849059938
0.19511111111119264	0.18595555555553392
0.6541387024607968	0.10791946308724022
0.32085470085446527	0.16333333333336075
0.5235491606715243	0.09937649880097195
0.4235185185185832	0.11425925925926382
1.5571743929359374	0.12238410596029203
0.22807947019867594	0.16600441501106414
1.9000952380955307	0.09209523809526574
1.1924637681163297	0.11410628019324491
1.115525114154989	0.11452054794521299
0.5826757369611772	0.1316099773242538
0.5330718954250624	0.15843137254904555
0.5464827586204375	0.20754022988505233
0.20198198198203168	0.16819819819818305
0.20805555555551308	0.20342592592591585
0.30502283105026284	0.18968036529678964
0.12018912529550771	0.10326241134755108
0.46616666666639367	0.14916666666667247
0.14629629629629992	0.08546296296296457
0.23552380952383847	0.12638095238096714
0.5682539682538968	0.22430839002266048
0.30702460850112795	0.12653243847876175
0.1912280701754255	0.1619298245614269
0.30044444444440593	0.12256790123457849
0.5206306306305442	0.1240540540540628
0.39691666666661785	0.13641666666666302
0.31854700854724466	0.15051282051282946
0.34037037037035744	0.139629629629627
1.1873684210527296	0.10646616541354739
0.48009592326171036	0.10916067146284243
0.4690307328606169	0.12293144208040994
0.3422857142856528	0.13342857142859277
0.37982683982680315	0.1207792207792402
0.3247111111108511	0.1754666666667053
0.4019444444444089	0.11453703703706251
0.4116550116552221	0.13594405594405792
0.4093693693695646	0.21576576576574913
0.22361111111115894	0.09268518518520276
0.19157894736843473	0.36043859649125304
0.29243847874716994	0.1574049217002288
0.3695652173911231	0.09603864734299569
0.6492873563217857	0.11337931034483653
0.6775510204083716	0.12553287981858088
0.19116997792489993	0.11646799117000789
0.23268170426067883	0.10345864661659926
0.29814814814815543	0.26972222222229303
0.2911546840958907	0.23834422657959134
0.11741935483871534	0.23750537634406313
0.15216783216788804	0.12699300699301944
0.23668903803132452	0.1677852348993408
0.18710816777045344	0.17721854304633627
0.29473193473191184	0.08335664335665807
0.8170022371361569	0.10756152125283219
0.5407407407406846	0.11827160493831472
0.23926940639271618	0.17114155251140192
0.4445887445886631	0.11168831168834477
0.35869281045752616	0.1897167755991502
0.46197064989524333	0.13920335429768677
0.5671171171171016	0.08531531531532498
0.759823399558534	0.1404856512141297
0.4345945945946243	0.08648648648650065
0.546413502109847	0.09940928270045384
0.5194630872483914	0.08832214765099666
0.31822784810128013	0.12396624472574867
0.3261744966442776	0.10156599552574423
0.366506024096391	0.20546184738953474
0.31552631578954327	0.10684210526318677
0.23417721518984172	0.11831223628692582
0.5110317460316999	0.16317460317461835
0.7522362869200627	0.1037130801687892
0.6429999999999554	0.10416666666665686
1.345995807127734	0.12494758909856346
0.5298896247241449	0.14384105960266289
0.48115555555562667	0.1486222222222252
0.16277056277062513	0.2254545454545941
0.16721174004190492	0.20368972746329103
0.1641928721173961	0.27362683438157154
0.25651162790695087	0.29519379844966365
0.37265392781313167	0.0969002123142229
0.4110040160642247	0.11140562248997282
0.4334999999999499	0.11625000000002003
0.30626016260163275	0.12796747967478836
0.1865895953757137	0.12840077071291842
0.3964779874215546	0.1288050314465804
0.2595761078997542	0.3470520231213766
0.21647469458986204	0.33633507853409506
0.31144508670524834	0.12578034682082814
0.18348008385744144	0.10230607966457671
0.3357961783439286	0.09715498938431397
0.5060428849902429	0.09832358674465783
0.9209696969696975	0.11030303030307631
0.505263157894682	0.10814814814818177
0.37217391304360253	0.2589855072464615
0.27989898989895745	0.11585858585860465
0.20540084388193205	0.1823628691983399
0.15983640081804462	0.28916155419219003
0.10459627329190613	0.2230227743271444
0.14273504273508958	0.24461538461537288
0.2301176470588129	0.15403921568628165
0.3540740740741375	0.11374485596709256
0.6560833333333453	0.10683333333334066
0.24954635108482767	0.20560157790927266
0.6695409181635787	0.13085828343313108
0.4280404040403049	0.09260606060606305
0.38809224318661806	0.09568134171908046
0.4185000000000918	0.09233333333335622
0.6134969325153887	0.10740286298568891
0.4330360934181543	0.10530785562634903
0.5708641975309736	0.11835390946505554
0.4778197064988598	0.13417190775683072
0.508464419475506	0.1492134831460622
0.3681191806331928	0.1526256983239988
0.12837037037038715	0.23651851851850328
0.31328918322295485	0.16309050772627653
0.25947474747475263	0.11264646464648058
0.4091269841269713	0.14285714285718262
0.3392941176471404	0.13160784313725818
0.24430555555557434	0.19979166666667547
0.37741666666674983	0.10225000000001619
0.18430379746840048	0.11392405063291701
0.4176447105789295	0.10163672654691851
0.1369696969696888	0.08502164502165845
0.39924528301884965	0.08939203354298929
0.6283137254898994	0.08156862745099058
0.41811320754719183	0.10356394129982015
0.4810126582279171	0.12978902953586316
0.38573643410848796	0.14434108527132317
0.13565217391305542	0.1942753623188657
0.22822612085776134	0.12514619883040753
0.1009746588694684	0.26456140350878526
0.26953586497884613	0.12455696202532271
0.3403703703703605	0.1920740740741343
0.20196078431370573	0.16462745098039816
0.39093681917220774	0.10309368191720135
0.8808080808080927	0.11393939393938175
1.2197701149424796	0.12544061302686593
0.11190751445088658	0.1339499036608947
0.1541228070175596	0.1727192982456156
0.14730923694783055	0.1983935742972114
0.18583850931680232	0.1798757763975104
0.14829059829066202	0.17623931623932476
0.19806201550387897	0.18751937984499573
0.2876543209876839	0.08633744855966913
0.3357055214722864	0.11836400817996563
0.2623312883435925	0.10846625766872138
0.2384265010352621	0.13151138716361357
0.30786069651734843	0.18547263681589846
0.21769841269841234	0.1513492063492445
0.11198412698408798	0.22960317460320873
0.3909848484848392	0.11068181818181978
0.35557894736855944	0.2216842105263234
1.4808080808081932	0.09890909090909393
4.458606403013308	0.08753295668548357
0.4755020080323054	0.15678714859440043
0.29515527950315656	0.09863354037269309
0.33898550724637977	0.1908695652174145
0.3142222222222184	0.07262222222221333
0.47982905982903584	0.09581196581201475
0.6556648451730359	0.1057194899817765
0.22409356725144428	0.2035867446393899
0.7888617886179105	0.10186991869919877
0.38222222222224816	0.210268199233762
0.9551138716352631	0.1434368530021003
0.342545454545469	0.10440404040402908
0.635460992907887	0.27028368794329666
0.6710020449900437	0.08687116564416625
1.1129559748433135	0.24201257861633618
0.8243762781190335	0.10601226993865705
0.2139682539683035	0.14126984126984107
0.6164227642277594	0.11008130081302066
0.5866666666667159	0.08483333333333752
0.6274074074073179	0.18000000000005537
0.9260975609753538	0.09081300813010729
0.6665125240847306	0.201926782273616
1.2847967479672262	0.13130081300813032
0.6844444444444407	0.13848888888889457
1.5686881720432166	0.10890322580647478
0.6229082774048055	0.0825950782997832
0.5925562372187704	0.10756646216770428
0.5973489278752792	0.11789473684209939
0.4693486590038626	0.10590038314177984
0.5227777777774675	0.13309523809527068
0.5806868686868051	0.1713939393939224
0.20044692737434786	0.2264432029795418
0.143660886319875	0.26789980732184676
0.38909803921565983	0.22752941176471703
0.1941307814992305	0.5137480063796422
0.12269938650308884	0.07517382413086929
0.41837209302327555	0.09689922480622384
0.7445574387948913	0.15517890772130383
0.16434782608691126	0.13152173913041995
0.4340039447730927	0.11242603550296199
0.33450549450555805	0.15538461538465928
0.7129365079365363	0.12404761904761832
0.44415686274517807	0.08345098039216944
0.5410852713178209	0.09232558139538141
0.3568361581920294	0.12919020715631854
0.36235727440137017	0.10305709023941488
0.3027809523808966	0.13729523809525127
0.7894779116466619	0.08939759036144276
0.5739259259254593	0.10496296296295665
1.3395856873823793	0.11608286252355252
0.6138856015776325	0.12962524654832122
0.42222222222221495	0.13696969696971142
0.455407407407522	0.13607407407408997
0.17378026070764668	0.2578770949720776
